datetime,title,tag,url,kw_match
2023-11-09 21:31:08,"California authorities seek video, urge patience in investigation into death of Jewish demonstrator",United States,https://www.thestar.com/news/world/united-states/california-authorities-seek-video-urge-patience-in-investigation-into-death-of-jewish-demonstrator/article_bc7e4df1-456f-5f07-a50a-113c15cc7d84.html,True
2023-11-09 21:05:38,New UN report paints a picture of the devastation of the collapsing Palestinian economy,World,https://www.thestar.com/news/world/new-un-report-paints-a-picture-of-the-devastation-of-the-collapsing-palestinian-economy/article_b88a00fc-c1bd-511c-91c3-570df6d4b4a2.html,True
2023-11-09 20:40:34,"In growing tide, civilians flee north Gaza or shelter at hospital as Israel, Hamas battle in city",Middle East,https://www.thestar.com/news/world/middle-east/in-growing-tide-civilians-flee-north-gaza-or-shelter-at-hospital-as-israel-hamas-battle/article_7e2bd61f-3681-5678-bba3-e5fa510090d5.html,True
2023-11-10 07:27:16,"Canada agrees on need to ‘work for a ceasefire’ in Israel-Hamas war, Mélanie Joly says",Federal Politics,https://www.thestar.com/politics/federal/canada-agrees-on-need-to-work-for-a-ceasefire-in-israel-hamas-war-m-lanie/article_e0ef56b1-a6de-59e6-b901-b81f0b3e3dfc.html,True
2023-11-09 19:41:48,Feeling crowded yet? The US Census Bureau estimates the world's population has passed 8 billion,United States,https://www.thestar.com/news/world/united-states/feeling-crowded-yet-the-us-census-bureau-estimates-the-worlds-population-has-passed-8-billion/article_45d73824-1a11-59bc-914b-9b9626067c43.html,False
2023-11-09 19:18:04,Police investigate vandalism at US Rep. Monica De La Cruz's Texas office over Israel-Hamas war,United States,https://www.thestar.com/news/world/united-states/police-investigate-vandalism-at-us-rep-monica-de-la-cruzs-texas-office-over-israel-hamas/article_038d2695-5b37-5571-ae8d-a9200300a63e.html,True
2023-11-09 19:17:00,"Israel agrees to 4-hour daily pauses in Gaza fighting to allow civilians to flee, White House says",FREE DIGITAL ACCESS,https://www.thestar.com/news/world/united-states/israel-agrees-to-4-hour-daily-pauses-in-gaza-fighting-to-allow-civilians-to-flee/article_784033d7-a273-56bd-ad3c-d563c198f0f3.html,True
2023-11-09 18:26:00,"Liberals hope Gaza humanitarian pauses mean more evacuees, freeing of hostages",FREE DIGITAL ACCESS,https://www.thestar.com/politics/liberals-hope-gaza-humanitarian-pauses-mean-more-evacuees-freeing-of-hostages/article_425f784a-5350-5b74-ba67-e382a39b90f6.html,True
2023-11-09 17:41:41,Israel-Hamas war: Quebec leaders call for calm after gunshots at Jewish schools,Canada,https://www.thestar.com/news/canada/israel-hamas-war-quebec-leaders-call-for-calm-after-gunshots-at-jewish-schools/article_fe291067-0546-5dc2-a5ef-a4412d4ebff7.html,True
2023-11-09 16:52:00,"Gaza evacuees in Canada will need mental-health, housing supports: refugee council",Politics,https://www.thestar.com/politics/gaza-evacuees-in-canada-will-need-mental-health-housing-supports-refugee-council/article_915ed726-f11a-5cc1-b4d0-e1baa9c58af3.html,True
2023-11-09 15:54:37,Emhoff visits New York's Cornell University as he seeks to reassure Jewish community after threats,United States,https://www.thestar.com/news/world/united-states/emhoff-visits-new-yorks-cornell-university-as-he-seeks-to-reassure-jewish-community-after-threats/article_1b5f1797-1942-55bc-bb2a-69c0de886eb4.html,True
2023-11-09 14:11:05,French President Macron hosts Gaza aid conference and appeals to Israel to protect civilians,Europe,https://www.thestar.com/news/world/europe/french-president-macron-hosts-gaza-aid-conference-and-appeals-to-israel-to-protect-civilians/article_4f9d06c1-39df-5cbf-b695-2a516cf6117a.html,True
2023-11-10 06:40:54,"Justin Trudeau condemns ‘terrible, horrible acts’ after gunshots fired at two Jewish schools in Montreal",Federal Politics,https://www.thestar.com/politics/federal/justin-trudeau-condemns-terrible-horrible-acts-after-gunshots-fired-at-two-jewish-schools-in-montreal/article_2038da30-f113-562a-af21-4cd24bee146f.html,True
2023-11-09 12:19:16,"Canadians should plan for higher rates in the long run, BoC’s Rogers says",Business,https://www.thestar.com/business/canadians-should-plan-for-higher-rates-in-the-long-run-boc-s-rogers-says/article_cb10f140-a5dd-5fe4-bc71-bc90c15f3b9f.html,False
2023-11-09 12:11:35,"Artists' posters of hostages held by Hamas, started as public reminder, become flashpoint themselves",United States,https://www.thestar.com/news/world/united-states/artists-posters-of-hostages-held-by-hamas-started-as-public-reminder-become-flashpoint-themselves/article_cc399b77-3e34-5238-913d-a25f070e2ee1.html,True
2023-11-09 12:03:40,Israel women's soccer team hands over home-field advantage to play Nations League games,Soccer,https://www.thestar.com/sports/soccer/israel-womens-soccer-team-hands-over-home-field-advantage-to-play-nations-league-games/article_075dc7f2-ebf6-500c-a9d9-5453eda5753d.html,True
2023-11-09 11:59:52,"Israeli military tour of northern Gaza reveals ravaged buildings, toppled trees, former weapons lab",Middle East,https://www.thestar.com/news/world/middle-east/israeli-military-tour-of-northern-gaza-reveals-ravaged-buildings-toppled-trees-former-weapons-lab/article_21c6c4e3-209a-5521-b789-1e5d7f6ab8ab.html,True
2023-11-09 11:55:07,Rome scrubs antisemitic graffiti from Jewish Quarter on 85th anniversary of the Nazi Kristallnacht,Europe,https://www.thestar.com/news/world/europe/rome-scrubs-antisemitic-graffiti-from-jewish-quarter-on-85th-anniversary-of-the-nazi-kristallnacht/article_7acc1d5f-0d67-5176-9424-a99808dd3826.html,True
2023-11-09 10:47:58,Israel-Hamas war: Concordia University in Montreal condemns on-campus violence,Canada,https://www.thestar.com/news/canada/israel-hamas-war-concordia-university-in-montreal-condemns-on-campus-violence/article_45dd70b1-cf0d-5d9a-856b-6762aa6c7cc5.html,True
2023-11-09 09:17:42,Uzbekistan hosts summit of regional economic alliance,Asia,https://www.thestar.com/news/world/asia/uzbekistan-hosts-summit-of-regional-economic-alliance/article_b9862e66-fe33-5a59-af4f-6e081a7d843d.html,False
2023-11-09 08:47:02,The UK's interior minister sparks furor by accusing police of favoring pro-Palestinian protesters,Europe,https://www.thestar.com/news/world/europe/the-uks-interior-minister-sparks-furor-by-accusing-police-of-favoring-pro-palestinian-protesters/article_1a64a0c8-fc41-5788-981f-40586980cccd.html,True
2023-11-09 08:04:00,Pro-Palestinian protesters demonstrate during morning rush hour at Union Station,Free digital access,https://www.thestar.com/news/canada/pro-palestinian-protesters-demonstrate-during-morning-rush-hour-at-union-station/article_f1e82dd5-5435-5cc1-a449-d43a24e91c2a.html,True
2023-11-09 07:41:00,Ottawa’s balancing act on the Israel-Hamas crisis + a Brampton food bank bans international students,Morning News Digest,https://www.thestar.com/news/morning-digest/ottawa-s-balancing-act-on-the-israel-hamas-crisis-a-brampton-food-bank-bans-international/article_2adec86f-6298-523c-82f5-7f64d637e5c0.html,True
2023-11-09 06:49:42,US and South Korea close ranks on common global issues during Blinken visit,United States,https://www.thestar.com/news/world/united-states/us-and-south-korea-close-ranks-on-common-global-issues-during-blinken-visit/article_6394536a-e680-5f68-bd72-734f385f6bd0.html,False
2023-11-09 06:00:00,The family doctor pay system will have to change if nurses and druggists are allowed to diagnosis patients: Letters,Readers’ Letters,https://www.thestar.com/opinion/letters-to-the-editor/the-family-doctor-pay-system-will-have-to-change-if-nurses-and-druggists-are-allowed/article_3831c80a-f9c9-5b5d-90b4-d3cbd5bfba05.html,False
2023-11-09 06:00:00,The situation in Gaza is dire. A humanitarian pause is urgently needed,Opinion,https://www.thestar.com/opinion/editorials/the-situation-in-gaza-is-dire-a-humanitarian-pause-is-urgently-needed/article_cc991605-27d7-5d51-8568-596d0f65afa5.html,True
2023-11-09 05:00:00,Violence against Palestinians will never make Jewish people safe,Contributors,https://www.thestar.com/opinion/contributors/violence-against-palestinians-will-never-make-jewish-people-safe/article_fbe130d5-05ce-529c-b804-89ac70403d24.html,True
2023-11-09 04:16:00,In The News for today: Gaza bombardment overnight hits close to hospital,Canada,https://www.thestar.com/news/canada/in-the-news-for-today-gaza-bombardment-overnight-hits-close-to-hospital/article_19dda46e-9949-5cf2-aecf-731079d342c6.html,True
2023-11-09 04:05:45,"Mobile and resilient, the US military is placing a new emphasis on ground troops for Pacific defense",United States,https://www.thestar.com/news/world/united-states/mobile-and-resilient-the-us-military-is-placing-a-new-emphasis-on-ground-troops-for/article_2a20f30b-1bb8-5975-bc76-494cc8e537e8.html,False
2023-11-09 00:03:13,GOP candidates hit Trump and back Israel. Here are highlights from the Republican debate,United States,https://www.thestar.com/news/world/united-states/gop-candidates-hit-trump-and-back-israel-here-are-highlights-from-the-republican-debate/article_cbba5e8c-3aa6-5838-b42a-2d2c42278cde.html,True
2023-11-08 23:32:46,Donald Trump's rivals vow to back Israel and argue over China and Ukraine at the third debate,United States,https://www.thestar.com/news/world/united-states/donald-trumps-rivals-vow-to-back-israel-and-argue-over-china-and-ukraine-at-the/article_62d1a766-cb66-58c9-bee8-84420e9b9f21.html,True
2023-11-08 23:13:24,"Israel-Hamas fighting heats up in Gaza City, accelerating the exodus of Palestinians to the south",Middle East,https://www.thestar.com/news/world/middle-east/israel-hamas-fighting-heats-up-in-gaza-city-accelerating-the-exodus-of-palestinians-to-the/article_605f978d-488b-5d5b-8ad5-041979521539.html,True
2023-11-08 22:15:52,"5 Republican candidates spar at debate, while Trump holds a rally nearby. Follow live updates",United States,https://www.thestar.com/news/world/united-states/5-republican-candidates-spar-at-debate-while-trump-holds-a-rally-nearby-follow-live-updates/article_124c9fbe-bd17-5324-8901-933dc82fbdbe.html,False
2023-11-08 21:42:23,"Live updates | More Palestinians fleeing combat zone in northern Gaza, UN says",Middle East,https://www.thestar.com/news/world/middle-east/live-updates-more-palestinians-fleeing-combat-zone-in-northern-gaza-un-says/article_6f6dc5c7-61f9-594a-b577-7795acce425d.html,True
2023-11-08 21:10:07,US launches airstrike on site in Syria in response to attacks by Iranian-backed militias,United States,https://www.thestar.com/news/world/united-states/us-launches-airstrike-on-site-in-syria-in-response-to-attacks-by-iranian-backed-militias/article_58d59401-38a0-5b2a-b794-a562388b179b.html,False
2023-11-08 20:52:36,Israel says it will maintain 'overall security responsibility' for Gaza. What might that look like?,Middle East,https://www.thestar.com/news/world/middle-east/israel-says-it-will-maintain-overall-security-responsibility-for-gaza-what-might-that-look-like/article_1ca270d1-04d1-5145-bea0-1a84db7ac291.html,True
2023-11-09 16:47:49,The city is a tinderbox and all it will take to ignite is a single match,Gta,https://www.thestar.com/news/gta/the-city-is-a-tinderbox-and-all-it-will-take-to-ignite-is-a-single/article_329ef689-e631-57ba-a3e0-3188ffa24e11.html,False
2023-11-10 19:00:59,"Behind the scenes, the Trudeau government’s balancing act is getting even tougher as the Israel-Hamas crisis deepens",Federal Politics,https://www.thestar.com/politics/federal/behind-the-scenes-the-trudeau-government-s-balancing-act-is-getting-even-tougher-as-the/article_8e186ff6-a71f-5f28-a08c-24d72cd29fd3.html,True
2023-11-08 19:41:24,"Michigan couple back from Gaza, recall fear and desperation of being trapped amid war",United States,https://www.thestar.com/news/world/united-states/michigan-couple-back-from-gaza-recall-fear-and-desperation-of-being-trapped-amid-war/article_8a046285-b670-50e0-8a57-735f73d889bc.html,True
2023-11-09 11:25:26,Canadians who seek justice in the Israel-Hamas war should choose their words — and their targets — very carefully,Opinion,https://www.thestar.com/politics/political-opinion/canadians-who-seek-justice-in-the-israel-hamas-war-should-choose-their-words-and-their/article_8b42ba0a-ee70-59cb-9a40-7125c887c51d.html,True
2023-11-08 17:36:31,Police in Brazil foil an alleged terror plot Israel claims was planned by Hezbollah,Americas,https://www.thestar.com/news/world/americas/police-in-brazil-foil-an-alleged-terror-plot-israel-claims-was-planned-by-hezbollah/article_a71c6e21-60d0-57b0-961f-c1b0a6e6acfe.html,True
2023-11-08 17:19:02,Florida wraps up special session to support Israel as DeSantis campaigns for president,United States,https://www.thestar.com/news/world/united-states/florida-wraps-up-special-session-to-support-israel-as-desantis-campaigns-for-president/article_59a02d08-8319-51ee-819a-48d0e1f15358.html,True
2023-11-08 16:49:40,"As Trudeau pleads for end to violence, Ottawa says no more Canadians have left Gaza",Politics,https://www.thestar.com/politics/as-trudeau-pleads-for-end-to-violence-ottawa-says-no-more-canadians-have-left-gaza/article_4d890dc7-aa0c-51c8-be87-af4c847fd94d.html,True
2023-11-08 16:25:52,Democratic lawmakers want President Biden to protect Palestinians in US from being forced home,United States,https://www.thestar.com/news/world/united-states/democratic-lawmakers-want-president-biden-to-protect-palestinians-in-us-from-being-forced-home/article_f939fc84-f85a-59f0-835e-7207df527a2b.html,True
2023-11-08 16:19:12,Suspect in custody in recent fatal stabbing of Detroit synagogue leader,United States,https://www.thestar.com/news/world/united-states/suspect-in-custody-in-recent-fatal-stabbing-of-detroit-synagogue-leader/article_9d399b2b-e946-5b7d-90ba-5f19a24cd4d5.html,False
2023-11-08 16:13:38,Toronto police increase size of hate crime unit amid rise in reports of hate,Canada,https://www.thestar.com/news/canada/toronto-police-increase-size-of-hate-crime-unit-amid-rise-in-reports-of-hate/article_0a8d6e97-32a3-5199-bb08-f89f08447367.html,False
2023-11-08 16:08:28,Elected officials raise alarm about 'terrifying' rise in antisemitism in Canada,Politics,https://www.thestar.com/politics/elected-officials-raise-alarm-about-terrifying-rise-in-antisemitism-in-canada/article_43410292-a17c-5089-af05-b3aad970140a.html,True
2023-11-08 16:07:15,The family of a Palestinian activist jailed for incitement says young woman's account was hacked,Middle East,https://www.thestar.com/news/world/middle-east/the-family-of-a-palestinian-activist-jailed-for-incitement-says-young-womans-account-was-hacked/article_92d94340-9838-591e-83ee-5a1162e4ba39.html,True
2023-11-08 15:44:42,"Blinken urges united future Palestinian government for Gaza and West Bank, widening gulf with Israel",United States,https://www.thestar.com/news/world/united-states/blinken-urges-united-future-palestinian-government-for-gaza-and-west-bank-widening-gulf-with-israel/article_099ffcf5-b9f9-5030-a6f6-aef50e6bedf8.html,True
2023-11-08 15:47:32,Judge sets bail for Indiana woman accused of driving into building she believed was 'Israeli school',United States,https://www.thestar.com/news/world/united-states/judge-sets-bail-for-indiana-woman-accused-of-driving-into-building-she-believed-was-israeli/article_efedb45f-4fec-5d56-97f3-71ea8278ae55.html,True
